slot_id,record_id,layer,practice,axis,pipeline,flag,fail_mode,rollback
INS-07059,S11,enterprise,watchdog,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07060,E20,rollback,watchdog,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07061,E13,archive,gcd_termination,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07062,S11,catalog,gcd_termination,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07063,E20,android,gcd_termination,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07064,E13,native_c,gcd_termination,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07065,S11,asm_contract,gcd_termination,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07066,E20,federated_data,gcd_termination,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07067,E13,security,gcd_termination,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07068,S11,observability,gcd_termination,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07069,E20,enterprise,gcd_termination,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07070,E13,rollback,gcd_termination,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07071,S11,archive,audit_trail,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07072,E20,catalog,audit_trail,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07073,E13,android,audit_trail,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07074,S11,native_c,audit_trail,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07075,E20,asm_contract,audit_trail,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07076,E13,federated_data,audit_trail,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07077,S11,security,audit_trail,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07078,E20,observability,audit_trail,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07079,E13,enterprise,audit_trail,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07080,S11,rollback,audit_trail,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07081,E20,archive,doc_only_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07082,E13,catalog,doc_only_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07083,S11,android,doc_only_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07084,E20,native_c,doc_only_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07085,E13,asm_contract,doc_only_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07086,S11,federated_data,doc_only_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07087,E20,security,doc_only_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07088,E13,observability,doc_only_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07089,S11,enterprise,doc_only_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07090,E20,rollback,doc_only_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07091,E13,archive,benchmark_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07092,S11,catalog,benchmark_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07093,E20,android,benchmark_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07094,E13,native_c,benchmark_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07095,S11,asm_contract,benchmark_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07096,E20,federated_data,benchmark_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07097,E13,security,benchmark_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07098,S11,observability,benchmark_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07099,E20,enterprise,benchmark_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07100,E13,rollback,benchmark_gate,x_implementation,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07101,S11,archive,nomalloc_hot_path,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07102,E20,catalog,nomalloc_hot_path,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07103,E13,android,nomalloc_hot_path,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07104,S11,native_c,nomalloc_hot_path,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07105,E20,asm_contract,nomalloc_hot_path,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07106,E13,federated_data,nomalloc_hot_path,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07107,S11,security,nomalloc_hot_path,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07108,E20,observability,nomalloc_hot_path,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07109,E13,enterprise,nomalloc_hot_path,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07110,S11,rollback,nomalloc_hot_path,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07111,E20,archive,q16_16,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07112,E13,catalog,q16_16,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07113,S11,android,q16_16,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07114,E20,native_c,q16_16,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07115,E13,asm_contract,q16_16,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07116,S11,federated_data,q16_16,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07117,E20,security,q16_16,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07118,E13,observability,q16_16,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07119,S11,enterprise,q16_16,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07120,E20,rollback,q16_16,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07121,E13,archive,branchless_preferred,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07122,S11,catalog,branchless_preferred,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07123,E20,android,branchless_preferred,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07124,E13,native_c,branchless_preferred,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07125,S11,asm_contract,branchless_preferred,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07126,E20,federated_data,branchless_preferred,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07127,E13,security,branchless_preferred,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07128,S11,observability,branchless_preferred,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07129,E20,enterprise,branchless_preferred,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07130,E13,rollback,branchless_preferred,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07131,S11,archive,failover,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07132,E20,catalog,failover,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07133,E13,android,failover,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07134,S11,native_c,failover,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07135,E20,asm_contract,failover,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07136,E13,federated_data,failover,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07137,S11,security,failover,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07138,E20,observability,failover,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07139,E13,enterprise,failover,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07140,S11,rollback,failover,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07141,E20,archive,rollback,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07142,E13,catalog,rollback,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07143,S11,android,rollback,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07144,E20,native_c,rollback,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07145,E13,asm_contract,rollback,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07146,S11,federated_data,rollback,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07147,E20,security,rollback,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07148,E13,observability,rollback,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07149,S11,enterprise,rollback,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07150,E20,rollback,rollback,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07151,E13,archive,watchdog,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07152,S11,catalog,watchdog,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07153,E20,android,watchdog,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07154,E13,native_c,watchdog,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07155,S11,asm_contract,watchdog,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07156,E20,federated_data,watchdog,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07157,E13,security,watchdog,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07158,S11,observability,watchdog,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07159,E20,enterprise,watchdog,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07160,E13,rollback,watchdog,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07161,S11,archive,gcd_termination,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07162,E20,catalog,gcd_termination,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07163,E13,android,gcd_termination,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07164,S11,native_c,gcd_termination,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07165,E20,asm_contract,gcd_termination,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07166,E13,federated_data,gcd_termination,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07167,S11,security,gcd_termination,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07168,E20,observability,gcd_termination,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07169,E13,enterprise,gcd_termination,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07170,S11,rollback,gcd_termination,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07171,E20,archive,audit_trail,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07172,E13,catalog,audit_trail,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07173,S11,android,audit_trail,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07174,E20,native_c,audit_trail,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,fallback_c
INS-07175,E13,asm_contract,audit_trail,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07176,S11,federated_data,audit_trail,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07177,E20,security,audit_trail,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07178,E13,observability,audit_trail,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07179,S11,enterprise,audit_trail,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07180,E20,rollback,audit_trail,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07181,E13,archive,doc_only_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07182,S11,catalog,doc_only_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07183,E20,android,doc_only_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07184,E13,native_c,doc_only_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07185,S11,asm_contract,doc_only_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07186,E20,federated_data,doc_only_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07187,E13,security,doc_only_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07188,S11,observability,doc_only_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07189,E20,enterprise,doc_only_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07190,E13,rollback,doc_only_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07191,S11,archive,benchmark_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07192,E20,catalog,benchmark_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07193,E13,android,benchmark_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07194,S11,native_c,benchmark_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07195,E20,asm_contract,benchmark_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07196,E13,federated_data,benchmark_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07197,S11,security,benchmark_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07198,E20,observability,benchmark_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07199,E13,enterprise,benchmark_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07200,S11,rollback,benchmark_gate,y_evidence,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07201,E20,archive,nomalloc_hot_path,z_meaning,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07202,E13,catalog,nomalloc_hot_path,z_meaning,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07203,S11,android,nomalloc_hot_path,z_meaning,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07204,E20,native_c,nomalloc_hot_path,z_meaning,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07205,E13,asm_contract,nomalloc_hot_path,z_meaning,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07206,S11,federated_data,nomalloc_hot_path,z_meaning,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07207,E20,security,nomalloc_hot_path,z_meaning,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07208,E13,observability,nomalloc_hot_path,z_meaning,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07209,S11,enterprise,nomalloc_hot_path,z_meaning,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07210,E20,rollback,nomalloc_hot_path,z_meaning,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07211,E13,archive,q16_16,z_meaning,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
INS-07212,S11,catalog,q16_16,z_meaning,aarch64_primary,NEEDS_BENCHMARK,memory_budget_exceeded,feature_flag_off
